naca,alpha,reynolds,log_re,mach,tc_ratio,camber,cl,cd,cl_sq,re_mach
2415,2.5,2000000.0,6.30103,0.7,0.15,0.02,0.52548,0.024441,0.276129,1.4
2415,3.0,2000000.0,6.30103,0.7,0.15,0.02,0.58031,0.02691,0.33676,1.4
2415,3.5,2000000.0,6.30103,0.7,0.15,0.02,0.63515,0.030318,0.403416,1.4
2415,4.0,2000000.0,6.30103,0.7,0.15,0.02,0.68998,0.033642,0.476072,1.4
2415,4.5,2000000.0,6.30103,0.7,0.15,0.02,0.74481,0.037119,0.554742,1.4
2415,5.0,2000000.0,6.30103,0.7,0.15,0.02,0.79964,0.04141,0.639424,1.4
2415,5.5,2000000.0,6.30103,0.7,0.15,0.02,0.85447,0.046224,0.730119,1.4
2415,6.0,2000000.0,6.30103,0.7,0.15,0.02,0.9093,0.050014,0.826826,1.4
2415,6.5,2000000.0,6.30103,0.7,0.15,0.02,0.96413,0.054826,0.929547,1.4
2415,7.0,2000000.0,6.30103,0.7,0.15,0.02,1.01896,0.060889,1.038279,1.4
2415,7.5,2000000.0,6.30103,0.7,0.15,0.02,1.07379,0.066242,1.153025,1.4
2415,8.0,2000000.0,6.30103,0.7,0.15,0.02,1.12863,0.072639,1.273806,1.4
2415,8.5,2000000.0,6.30103,0.7,0.15,0.02,1.175,0.073953,1.380625,1.4
2415,9.0,2000000.0,6.30103,0.7,0.15,0.02,1.175,0.076985,1.380625,1.4
2415,9.5,2000000.0,6.30103,0.7,0.15,0.02,1.175,0.076639,1.380625,1.4
2415,10.0,2000000.0,6.30103,0.7,0.15,0.02,1.175,0.074945,1.380625,1.4
2415,10.5,2000000.0,6.30103,0.7,0.15,0.02,1.175,0.07624,1.380625,1.4
2415,11.0,2000000.0,6.30103,0.7,0.15,0.02,1.175,0.077151,1.380625,1.4
2415,11.5,2000000.0,6.30103,0.7,0.15,0.02,1.175,0.075009,1.380625,1.4
2415,12.0,2000000.0,6.30103,0.7,0.15,0.02,1.175,0.076458,1.380625,1.4
2415,12.5,2000000.0,6.30103,0.7,0.15,0.02,1.175,0.076947,1.380625,1.4
2415,13.0,2000000.0,6.30103,0.7,0.15,0.02,1.175,0.074735,1.380625,1.4
2415,13.5,2000000.0,6.30103,0.7,0.15,0.02,1.175,0.075799,1.380625,1.4
2415,14.0,2000000.0,6.30103,0.7,0.15,0.02,1.175,0.076322,1.380625,1.4
2415,14.5,2000000.0,6.30103,0.7,0.15,0.02,1.175,0.075136,1.380625,1.4
2415,15.0,2000000.0,6.30103,0.7,0.15,0.02,1.175,0.075263,1.380625,1.4
2415,15.5,2000000.0,6.30103,0.7,0.15,0.02,1.175,0.076894,1.380625,1.4
2415,16.0,2000000.0,6.30103,0.7,0.15,0.02,1.175,0.08069,1.380625,1.4
2415,16.5,2000000.0,6.30103,0.7,0.15,0.02,1.175,0.08943,1.380625,1.4
2415,17.0,2000000.0,6.30103,0.7,0.15,0.02,1.175,0.112794,1.380625,1.4
2415,17.5,2000000.0,6.30103,0.7,0.15,0.02,1.175,0.169557,1.380625,1.4
2415,18.0,2000000.0,6.30103,0.7,0.15,0.02,1.175,0.226629,1.380625,1.4
2415,18.5,2000000.0,6.30103,0.7,0.15,0.02,1.175,0.259544,1.380625,1.4
2415,19.0,2000000.0,6.30103,0.7,0.15,0.02,1.175,0.278297,1.380625,1.4
2415,19.5,2000000.0,6.30103,0.7,0.15,0.02,1.175,0.288981,1.380625,1.4
2415,20.0,2000000.0,6.30103,0.7,0.15,0.02,1.175,0.288285,1.380625,1.4
2415,20.5,2000000.0,6.30103,0.7,0.15,0.02,1.175,0.28584,1.380625,1.4
2415,21.0,2000000.0,6.30103,0.7,0.15,0.02,1.175,0.284165,1.380625,1.4
2415,21.5,2000000.0,6.30103,0.7,0.15,0.02,1.175,0.284311,1.380625,1.4
2415,-12.0,5000000.0,6.69897,0.05,0.15,0.02,-0.86,0.061068,0.7396,0.25
2415,-11.5,5000000.0,6.69897,0.05,0.15,0.02,-0.86,0.047397,0.7396,0.25
2415,-11.0,5000000.0,6.69897,0.05,0.15,0.02,-0.86,0.043211,0.7396,0.25
2415,-10.5,5000000.0,6.69897,0.05,0.15,0.02,-0.86,0.041832,0.7396,0.25
2415,-10.0,5000000.0,6.69897,0.05,0.15,0.02,-0.8453,0.039544,0.714532,0.25
2415,-9.5,5000000.0,6.69897,0.05,0.15,0.02,-0.79046,0.035586,0.624827,0.25
2415,-9.0,5000000.0,6.69897,0.05,0.15,0.02,-0.73563,0.032284,0.541151,0.25
2415,-8.5,5000000.0,6.69897,0.05,0.15,0.02,-0.6808,0.028445,0.463489,0.25
2415,-8.0,5000000.0,6.69897,0.05,0.15,0.02,-0.62597,0.024968,0.391838,0.25
2415,-7.5,5000000.0,6.69897,0.05,0.15,0.02,-0.57114,0.021709,0.326201,0.25
2415,-7.0,5000000.0,6.69897,0.05,0.15,0.02,-0.51631,0.019673,0.266576,0.25
2415,-6.5,5000000.0,6.69897,0.05,0.15,0.02,-0.46148,0.016499,0.212964,0.25
2415,-6.0,5000000.0,6.69897,0.05,0.15,0.02,-0.40665,0.014536,0.165364,0.25
2415,-5.5,5000000.0,6.69897,0.05,0.15,0.02,-0.35182,0.012443,0.123777,0.25
2415,-5.0,5000000.0,6.69897,0.05,0.15,0.02,-0.29698,0.010875,0.088197,0.25
2415,-4.5,5000000.0,6.69897,0.05,0.15,0.02,-0.24215,0.00955,0.058637,0.25
2415,-4.0,5000000.0,6.69897,0.05,0.15,0.02,-0.18732,0.008211,0.035089,0.25
2415,-3.5,5000000.0,6.69897,0.05,0.15,0.02,-0.13249,0.007561,0.017554,0.25
2415,-3.0,5000000.0,6.69897,0.05,0.15,0.02,-0.07766,0.007148,0.006031,0.25
2415,-2.5,5000000.0,6.69897,0.05,0.15,0.02,-0.02283,0.006944,0.000521,0.25
2415,-2.0,5000000.0,6.69897,0.05,0.15,0.02,0.032,0.006775,0.001024,0.25
2415,-1.5,5000000.0,6.69897,0.05,0.15,0.02,0.08683,0.007098,0.007539,0.25
2415,-1.0,5000000.0,6.69897,0.05,0.15,0.02,0.14167,0.007935,0.02007,0.25
2415,-0.5,5000000.0,6.69897,0.05,0.15,0.02,0.1965,0.008693,0.038612,0.25
2415,0.0,5000000.0,6.69897,0.05,0.15,0.02,0.25133,0.009607,0.063167,0.25
2415,0.5,5000000.0,6.69897,0.05,0.15,0.02,0.30616,0.011025,0.093734,0.25
2415,1.0,5000000.0,6.69897,0.05,0.15,0.02,0.36099,0.013025,0.130314,0.25
2415,1.5,5000000.0,6.69897,0.05,0.15,0.02,0.41582,0.014609,0.172906,0.25
2415,2.0,5000000.0,6.69897,0.05,0.15,0.02,0.47065,0.017389,0.221511,0.25
2415,2.5,5000000.0,6.69897,0.05,0.15,0.02,0.52548,0.019765,0.276129,0.25
2415,3.0,5000000.0,6.69897,0.05,0.15,0.02,0.58031,0.022679,0.33676,0.25
2415,3.5,5000000.0,6.69897,0.05,0.15,0.02,0.63515,0.025525,0.403416,0.25
2415,4.0,5000000.0,6.69897,0.05,0.15,0.02,0.68998,0.028751,0.476072,0.25
2415,4.5,5000000.0,6.69897,0.05,0.15,0.02,0.74481,0.033425,0.554742,0.25
2415,5.0,5000000.0,6.69897,0.05,0.15,0.02,0.79964,0.036536,0.639424,0.25
2415,5.5,5000000.0,6.69897,0.05,0.15,0.02,0.85447,0.040665,0.730119,0.25
2415,6.0,5000000.0,6.69897,0.05,0.15,0.02,0.9093,0.04539,0.826826,0.25
2415,6.5,5000000.0,6.69897,0.05,0.15,0.02,0.96413,0.050398,0.929547,0.25
2415,7.0,5000000.0,6.69897,0.05,0.15,0.02,1.01896,0.054487,1.038279,0.25
2415,7.5,5000000.0,6.69897,0.05,0.15,0.02,1.07379,0.0602,1.153025,0.25
2415,8.0,5000000.0,6.69897,0.05,0.15,0.02,1.12863,0.065752,1.273806,0.25
2415,8.5,5000000.0,6.69897,0.05,0.15,0.02,1.175,0.072273,1.380625,0.25
2415,9.0,5000000.0,6.69897,0.05,0.15,0.02,1.175,0.070419,1.380625,0.25
2415,9.5,5000000.0,6.69897,0.05,0.15,0.02,1.175,0.069488,1.380625,0.25
2415,10.0,5000000.0,6.69897,0.05,0.15,0.02,1.175,0.069262,1.380625,0.25
2415,10.5,5000000.0,6.69897,0.05,0.15,0.02,1.175,0.069794,1.380625,0.25
2415,11.0,5000000.0,6.69897,0.05,0.15,0.02,1.175,0.072825,1.380625,0.25
2415,11.5,5000000.0,6.69897,0.05,0.15,0.02,1.175,0.071385,1.380625,0.25
2415,12.0,5000000.0,6.69897,0.05,0.15,0.02,1.175,0.071905,1.380625,0.25
2415,12.5,5000000.0,6.69897,0.05,0.15,0.02,1.175,0.071943,1.380625,0.25
2415,13.0,5000000.0,6.69897,0.05,0.15,0.02,1.175,0.071429,1.380625,0.25
2415,13.5,5000000.0,6.69897,0.05,0.15,0.02,1.175,0.071293,1.380625,0.25
2415,14.0,5000000.0,6.69897,0.05,0.15,0.02,1.175,0.072505,1.380625,0.25
2415,14.5,5000000.0,6.69897,0.05,0.15,0.02,1.175,0.071589,1.380625,0.25
2415,15.0,5000000.0,6.69897,0.05,0.15,0.02,1.175,0.073095,1.380625,0.25
2415,15.5,5000000.0,6.69897,0.05,0.15,0.02,1.175,0.072823,1.380625,0.25
2415,16.0,5000000.0,6.69897,0.05,0.15,0.02,1.175,0.073379,1.380625,0.25
2415,16.5,5000000.0,6.69897,0.05,0.15,0.02,1.175,0.079781,1.380625,0.25
2415,17.0,5000000.0,6.69897,0.05,0.15,0.02,1.175,0.097654,1.380625,0.25
2415,17.5,5000000.0,6.69897,0.05,0.15,0.02,1.175,0.139544,1.380625,0.25
2415,18.0,5000000.0,6.69897,0.05,0.15,0.02,1.175,0.179927,1.380625,0.25
2415,18.5,5000000.0,6.69897,0.05,0.15,0.02,1.175,0.204585,1.380625,0.25
2415,19.0,5000000.0,6.69897,0.05,0.15,0.02,1.175,0.218012,1.380625,0.25
2415,19.5,5000000.0,6.69897,0.05,0.15,0.02,1.175,0.21976,1.380625,0.25
2415,20.0,5000000.0,6.69897,0.05,0.15,0.02,1.175,0.221973,1.380625,0.25
2415,20.5,5000000.0,6.69897,0.05,0.15,0.02,1.175,0.227534,1.380625,0.25
2415,21.0,5000000.0,6.69897,0.05,0.15,0.02,1.175,0.224369,1.380625,0.25
2415,21.5,5000000.0,6.69897,0.05,0.15,0.02,1.175,0.221449,1.380625,0.25
2415,-12.0,5000000.0,6.69897,0.1,0.15,0.02,-0.86,0.05968,0.7396,0.5
2415,-11.5,5000000.0,6.69897,0.1,0.15,0.02,-0.86,0.047808,0.7396,0.5
2415,-11.0,5000000.0,6.69897,0.1,0.15,0.02,-0.86,0.043901,0.7396,0.5
2415,-10.5,5000000.0,6.69897,0.1,0.15,0.02,-0.86,0.04123,0.7396,0.5
2415,-10.0,5000000.0,6.69897,0.1,0.15,0.02,-0.8453,0.041658,0.714532,0.5
2415,-9.5,5000000.0,6.69897,0.1,0.15,0.02,-0.79046,0.036047,0.624827,0.5
2415,-9.0,5000000.0,6.69897,0.1,0.15,0.02,-0.73563,0.03211,0.541151,0.5
2415,-8.5,5000000.0,6.69897,0.1,0.15,0.02,-0.6808,0.028156,0.463489,0.5
2415,-8.0,5000000.0,6.69897,0.1,0.15,0.02,-0.62597,0.025271,0.391838,0.5
2415,-7.5,5000000.0,6.69897,0.1,0.15,0.02,-0.57114,0.021628,0.326201,0.5
2415,-7.0,5000000.0,6.69897,0.1,0.15,0.02,-0.51631,0.019843,0.266576,0.5
2415,-6.5,5000000.0,6.69897,0.1,0.15,0.02,-0.46148,0.017039,0.212964,0.5
2415,-6.0,5000000.0,6.69897,0.1,0.15,0.02,-0.40665,0.014695,0.165364,0.5
2415,-5.5,5000000.0,6.69897,0.1,0.15,0.02,-0.35182,0.012273,0.123777,0.5
2415,-5.0,5000000.0,6.69897,0.1,0.15,0.02,-0.29698,0.010903,0.088197,0.5
2415,-4.5,5000000.0,6.69897,0.1,0.15,0.02,-0.24215,0.009657,0.058637,0.5
2415,-4.0,5000000.0,6.69897,0.1,0.15,0.02,-0.18732,0.008458,0.035089,0.5
2415,-3.5,5000000.0,6.69897,0.1,0.15,0.02,-0.13249,0.007448,0.017554,0.5
2415,-3.0,5000000.0,6.69897,0.1,0.15,0.02,-0.07766,0.006954,0.006031,0.5
2415,-2.5,5000000.0,6.69897,0.1,0.15,0.02,-0.02283,0.006719,0.000521,0.5
2415,-2.0,5000000.0,6.69897,0.1,0.15,0.02,0.032,0.006727,0.001024,0.5
2415,-1.5,5000000.0,6.69897,0.1,0.15,0.02,0.08683,0.007256,0.007539,0.5
2415,-1.0,5000000.0,6.69897,0.1,0.15,0.02,0.14167,0.007459,0.02007,0.5
2415,-0.5,5000000.0,6.69897,0.1,0.15,0.02,0.1965,0.008632,0.038612,0.5
2415,0.0,5000000.0,6.69897,0.1,0.15,0.02,0.25133,0.009509,0.063167,0.5
2415,0.5,5000000.0,6.69897,0.1,0.15,0.02,0.30616,0.010968,0.093734,0.5
2415,1.0,5000000.0,6.69897,0.1,0.15,0.02,0.36099,0.012453,0.130314,0.5
2415,1.5,5000000.0,6.69897,0.1,0.15,0.02,0.41582,0.014712,0.172906,0.5
2415,2.0,5000000.0,6.69897,0.1,0.15,0.02,0.47065,0.017497,0.221511,0.5
2415,2.5,5000000.0,6.69897,0.1,0.15,0.02,0.52548,0.019744,0.276129,0.5
2415,3.0,5000000.0,6.69897,0.1,0.15,0.02,0.58031,0.0221,0.33676,0.5
2415,3.5,5000000.0,6.69897,0.1,0.15,0.02,0.63515,0.026015,0.403416,0.5
2415,4.0,5000000.0,6.69897,0.1,0.15,0.02,0.68998,0.029561,0.476072,0.5
2415,4.5,5000000.0,6.69897,0.1,0.15,0.02,0.74481,0.032759,0.554742,0.5
2415,5.0,5000000.0,6.69897,0.1,0.15,0.02,0.79964,0.037791,0.639424,0.5
2415,5.5,5000000.0,6.69897,0.1,0.15,0.02,0.85447,0.041422,0.730119,0.5
2415,6.0,5000000.0,6.69897,0.1,0.15,0.02,0.9093,0.04591,0.826826,0.5
2415,6.5,5000000.0,6.69897,0.1,0.15,0.02,0.96413,0.049647,0.929547,0.5
2415,7.0,5000000.0,6.69897,0.1,0.15,0.02,1.01896,0.055864,1.038279,0.5
2415,7.5,5000000.0,6.69897,0.1,0.15,0.02,1.07379,0.060912,1.153025,0.5
2415,8.0,5000000.0,6.69897,0.1,0.15,0.02,1.12863,0.066885,1.273806,0.5
2415,8.5,5000000.0,6.69897,0.1,0.15,0.02,1.175,0.070635,1.380625,0.5
2415,9.0,5000000.0,6.69897,0.1,0.15,0.02,1.175,0.071505,1.380625,0.5
2415,9.5,5000000.0,6.69897,0.1,0.15,0.02,1.175,0.070493,1.380625,0.5
2415,10.0,5000000.0,6.69897,0.1,0.15,0.02,1.175,0.069069,1.380625,0.5
2415,10.5,5000000.0,6.69897,0.1,0.15,0.02,1.175,0.072437,1.380625,0.5
2415,11.0,5000000.0,6.69897,0.1,0.15,0.02,1.175,0.06976,1.380625,0.5
2415,11.5,5000000.0,6.69897,0.1,0.15,0.02,1.175,0.071483,1.380625,0.5
2415,12.0,5000000.0,6.69897,0.1,0.15,0.02,1.175,0.071724,1.380625,0.5
2415,12.5,5000000.0,6.69897,0.1,0.15,0.02,1.175,0.071718,1.380625,0.5
2415,13.0,5000000.0,6.69897,0.1,0.15,0.02,1.175,0.071066,1.380625,0.5
2415,13.5,5000000.0,6.69897,0.1,0.15,0.02,1.175,0.071663,1.380625,0.5
2415,14.0,5000000.0,6.69897,0.1,0.15,0.02,1.175,0.071891,1.380625,0.5
2415,14.5,5000000.0,6.69897,0.1,0.15,0.02,1.175,0.07222,1.380625,0.5
2415,15.0,5000000.0,6.69897,0.1,0.15,0.02,1.175,0.073455,1.380625,0.5
2415,15.5,5000000.0,6.69897,0.1,0.15,0.02,1.175,0.072404,1.380625,0.5
2415,16.0,5000000.0,6.69897,0.1,0.15,0.02,1.175,0.074137,1.380625,0.5
2415,16.5,5000000.0,6.69897,0.1,0.15,0.02,1.175,0.079288,1.380625,0.5
2415,17.0,5000000.0,6.69897,0.1,0.15,0.02,1.175,0.099377,1.380625,0.5
2415,17.5,5000000.0,6.69897,0.1,0.15,0.02,1.175,0.138413,1.380625,0.5
2415,18.0,5000000.0,6.69897,0.1,0.15,0.02,1.175,0.180504,1.380625,0.5
2415,18.5,5000000.0,6.69897,0.1,0.15,0.02,1.175,0.208757,1.380625,0.5
2415,19.0,5000000.0,6.69897,0.1,0.15,0.02,1.175,0.216019,1.380625,0.5
2415,19.5,5000000.0,6.69897,0.1,0.15,0.02,1.175,0.222296,1.380625,0.5
2415,20.0,5000000.0,6.69897,0.1,0.15,0.02,1.175,0.224022,1.380625,0.5
2415,20.5,5000000.0,6.69897,0.1,0.15,0.02,1.175,0.224244,1.380625,0.5
2415,21.0,5000000.0,6.69897,0.1,0.15,0.02,1.175,0.221729,1.380625,0.5
2415,21.5,5000000.0,6.69897,0.1,0.15,0.02,1.175,0.217906,1.380625,0.5
2415,-12.0,5000000.0,6.69897,0.2,0.15,0.02,-0.86,0.060408,0.7396,1.0
2415,-11.5,5000000.0,6.69897,0.2,0.15,0.02,-0.86,0.048599,0.7396,1.0
2415,-11.0,5000000.0,6.69897,0.2,0.15,0.02,-0.86,0.045033,0.7396,1.0
2415,-10.5,5000000.0,6.69897,0.2,0.15,0.02,-0.86,0.041753,0.7396,1.0
2415,-10.0,5000000.0,6.69897,0.2,0.15,0.02,-0.8453,0.040638,0.714532,1.0
2415,-9.5,5000000.0,6.69897,0.2,0.15,0.02,-0.79046,0.035739,0.624827,1.0
2415,-9.0,5000000.0,6.69897,0.2,0.15,0.02,-0.73563,0.031618,0.541151,1.0
2415,-8.5,5000000.0,6.69897,0.2,0.15,0.02,-0.6808,0.028152,0.463489,1.0
2415,-8.0,5000000.0,6.69897,0.2,0.15,0.02,-0.62597,0.0243,0.391838,1.0
2415,-7.5,5000000.0,6.69897,0.2,0.15,0.02,-0.57114,0.022457,0.326201,1.0
2415,-7.0,5000000.0,6.69897,0.2,0.15,0.02,-0.51631,0.018576,0.266576,1.0
2415,-6.5,5000000.0,6.69897,0.2,0.15,0.02,-0.46148,0.016643,0.212964,1.0
2415,-6.0,5000000.0,6.69897,0.2,0.15,0.02,-0.40665,0.014225,0.165364,1.0
2415,-5.5,5000000.0,6.69897,0.2,0.15,0.02,-0.35182,0.012368,0.123777,1.0
2415,-5.0,5000000.0,6.69897,0.2,0.15,0.02,-0.29698,0.011093,0.088197,1.0
2415,-4.5,5000000.0,6.69897,0.2,0.15,0.02,-0.24215,0.009514,0.058637,1.0
2415,-4.0,5000000.0,6.69897,0.2,0.15,0.02,-0.18732,0.008262,0.035089,1.0
2415,-3.5,5000000.0,6.69897,0.2,0.15,0.02,-0.13249,0.007495,0.017554,1.0
2415,-3.0,5000000.0,6.69897,0.2,0.15,0.02,-0.07766,0.006942,0.006031,1.0
2415,-2.5,5000000.0,6.69897,0.2,0.15,0.02,-0.02283,0.00676,0.000521,1.0
2415,-2.0,5000000.0,6.69897,0.2,0.15,0.02,0.032,0.006806,0.001024,1.0
2415,-1.5,5000000.0,6.69897,0.2,0.15,0.02,0.08683,0.007295,0.007539,1.0
2415,-1.0,5000000.0,6.69897,0.2,0.15,0.02,0.14167,0.007459,0.02007,1.0
2415,-0.5,5000000.0,6.69897,0.2,0.15,0.02,0.1965,0.008543,0.038612,1.0
2415,0.0,5000000.0,6.69897,0.2,0.15,0.02,0.25133,0.009651,0.063167,1.0
2415,0.5,5000000.0,6.69897,0.2,0.15,0.02,0.30616,0.011286,0.093734,1.0
2415,1.0,5000000.0,6.69897,0.2,0.15,0.02,0.36099,0.012909,0.130314,1.0
2415,1.5,5000000.0,6.69897,0.2,0.15,0.02,0.41582,0.014966,0.172906,1.0
2415,2.0,5000000.0,6.69897,0.2,0.15,0.02,0.47065,0.017198,0.221511,1.0
2415,2.5,5000000.0,6.69897,0.2,0.15,0.02,0.52548,0.019391,0.276129,1.0
2415,3.0,5000000.0,6.69897,0.2,0.15,0.02,0.58031,0.022913,0.33676,1.0
2415,3.5,5000000.0,6.69897,0.2,0.15,0.02,0.63515,0.025931,0.403416,1.0
2415,4.0,5000000.0,6.69897,0.2,0.15,0.02,0.68998,0.029424,0.476072,1.0
2415,4.5,5000000.0,6.69897,0.2,0.15,0.02,0.74481,0.033328,0.554742,1.0
2415,5.0,5000000.0,6.69897,0.2,0.15,0.02,0.79964,0.036902,0.639424,1.0
2415,5.5,5000000.0,6.69897,0.2,0.15,0.02,0.85447,0.041826,0.730119,1.0
2415,6.0,5000000.0,6.69897,0.2,0.15,0.02,0.9093,0.045702,0.826826,1.0
2415,6.5,5000000.0,6.69897,0.2,0.15,0.02,0.96413,0.050088,0.929547,1.0
2415,7.0,5000000.0,6.69897,0.2,0.15,0.02,1.01896,0.055337,1.038279,1.0
2415,7.5,5000000.0,6.69897,0.2,0.15,0.02,1.07379,0.060693,1.153025,1.0
2415,8.0,5000000.0,6.69897,0.2,0.15,0.02,1.12863,0.06585,1.273806,1.0
2415,8.5,5000000.0,6.69897,0.2,0.15,0.02,1.175,0.073115,1.380625,1.0
2415,9.0,5000000.0,6.69897,0.2,0.15,0.02,1.175,0.071685,1.380625,1.0
2415,9.5,5000000.0,6.69897,0.2,0.15,0.02,1.175,0.071469,1.380625,1.0
2415,10.0,5000000.0,6.69897,0.2,0.15,0.02,1.175,0.071783,1.380625,1.0
2415,10.5,5000000.0,6.69897,0.2,0.15,0.02,1.175,0.074558,1.380625,1.0
2415,11.0,5000000.0,6.69897,0.2,0.15,0.02,1.175,0.070156,1.380625,1.0
2415,11.5,5000000.0,6.69897,0.2,0.15,0.02,1.175,0.070463,1.380625,1.0
2415,12.0,5000000.0,6.69897,0.2,0.15,0.02,1.175,0.06989,1.380625,1.0
2415,12.5,5000000.0,6.69897,0.2,0.15,0.02,1.175,0.071119,1.380625,1.0
2415,13.0,5000000.0,6.69897,0.2,0.15,0.02,1.175,0.071632,1.380625,1.0
2415,13.5,5000000.0,6.69897,0.2,0.15,0.02,1.175,0.070875,1.380625,1.0
2415,14.0,5000000.0,6.69897,0.2,0.15,0.02,1.175,0.070808,1.380625,1.0
2415,14.5,5000000.0,6.69897,0.2,0.15,0.02,1.175,0.071585,1.380625,1.0
2415,15.0,5000000.0,6.69897,0.2,0.15,0.02,1.175,0.071054,1.380625,1.0
2415,15.5,5000000.0,6.69897,0.2,0.15,0.02,1.175,0.072487,1.380625,1.0
2415,16.0,5000000.0,6.69897,0.2,0.15,0.02,1.175,0.075304,1.380625,1.0
2415,16.5,5000000.0,6.69897,0.2,0.15,0.02,1.175,0.081197,1.380625,1.0
2415,17.0,5000000.0,6.69897,0.2,0.15,0.02,1.175,0.100036,1.380625,1.0
2415,17.5,5000000.0,6.69897,0.2,0.15,0.02,1.175,0.139274,1.380625,1.0
2415,18.0,5000000.0,6.69897,0.2,0.15,0.02,1.175,0.181795,1.380625,1.0
2415,18.5,5000000.0,6.69897,0.2,0.15,0.02,1.175,0.206573,1.380625,1.0
2415,19.0,5000000.0,6.69897,0.2,0.15,0.02,1.175,0.214458,1.380625,1.0
2415,19.5,5000000.0,6.69897,0.2,0.15,0.02,1.175,0.21879,1.380625,1.0
2415,20.0,5000000.0,6.69897,0.2,0.15,0.02,1.175,0.219261,1.380625,1.0
2415,20.5,5000000.0,6.69897,0.2,0.15,0.02,1.175,0.22369,1.380625,1.0
2415,21.0,5000000.0,6.69897,0.2,0.15,0.02,1.175,0.222489,1.380625,1.0
2415,21.5,5000000.0,6.69897,0.2,0.15,0.02,1.175,0.223673,1.380625,1.0
2415,-12.0,5000000.0,6.69897,0.3,0.15,0.02,-0.86,0.061157,0.7396,1.5
2415,-11.5,5000000.0,6.69897,0.3,0.15,0.02,-0.86,0.049872,0.7396,1.5
2415,-11.0,5000000.0,6.69897,0.3,0.15,0.02,-0.86,0.043583,0.7396,1.5
2415,-10.5,5000000.0,6.69897,0.3,0.15,0.02,-0.86,0.041624,0.7396,1.5
2415,-10.0,5000000.0,6.69897,0.3,0.15,0.02,-0.8453,0.040428,0.714532,1.5
2415,-9.5,5000000.0,6.69897,0.3,0.15,0.02,-0.79046,0.037722,0.624827,1.5
2415,-9.0,5000000.0,6.69897,0.3,0.15,0.02,-0.73563,0.032224,0.541151,1.5
2415,-8.5,5000000.0,6.69897,0.3,0.15,0.02,-0.6808,0.028626,0.463489,1.5
2415,-8.0,5000000.0,6.69897,0.3,0.15,0.02,-0.62597,0.025336,0.391838,1.5
2415,-7.5,5000000.0,6.69897,0.3,0.15,0.02,-0.57114,0.022286,0.326201,1.5
2415,-7.0,5000000.0,6.69897,0.3,0.15,0.02,-0.51631,0.019315,0.266576,1.5
2415,-6.5,5000000.0,6.69897,0.3,0.15,0.02,-0.46148,0.017071,0.212964,1.5
2415,-6.0,5000000.0,6.69897,0.3,0.15,0.02,-0.40665,0.015045,0.165364,1.5
2415,-5.5,5000000.0,6.69897,0.3,0.15,0.02,-0.35182,0.01292,0.123777,1.5
2415,-5.0,5000000.0,6.69897,0.3,0.15,0.02,-0.29698,0.011008,0.088197,1.5
2415,-4.5,5000000.0,6.69897,0.3,0.15,0.02,-0.24215,0.00976,0.058637,1.5
2415,-4.0,5000000.0,6.69897,0.3,0.15,0.02,-0.18732,0.008636,0.035089,1.5
2415,-3.5,5000000.0,6.69897,0.3,0.15,0.02,-0.13249,0.007894,0.017554,1.5
2415,-3.0,5000000.0,6.69897,0.3,0.15,0.02,-0.07766,0.007495,0.006031,1.5
2415,-2.5,5000000.0,6.69897,0.3,0.15,0.02,-0.02283,0.007074,0.000521,1.5
2415,-2.0,5000000.0,6.69897,0.3,0.15,0.02,0.032,0.007104,0.001024,1.5
2415,-1.5,5000000.0,6.69897,0.3,0.15,0.02,0.08683,0.007617,0.007539,1.5
2415,-1.0,5000000.0,6.69897,0.3,0.15,0.02,0.14167,0.00811,0.02007,1.5
2415,-0.5,5000000.0,6.69897,0.3,0.15,0.02,0.1965,0.00895,0.038612,1.5
2415,0.0,5000000.0,6.69897,0.3,0.15,0.02,0.25133,0.010317,0.063167,1.5
2415,0.5,5000000.0,6.69897,0.3,0.15,0.02,0.30616,0.011538,0.093734,1.5
2415,1.0,5000000.0,6.69897,0.3,0.15,0.02,0.36099,0.012774,0.130314,1.5
2415,1.5,5000000.0,6.69897,0.3,0.15,0.02,0.41582,0.015349,0.172906,1.5
2415,2.0,5000000.0,6.69897,0.3,0.15,0.02,0.47065,0.017019,0.221511,1.5
2415,2.5,5000000.0,6.69897,0.3,0.15,0.02,0.52548,0.020127,0.276129,1.5
2415,3.0,5000000.0,6.69897,0.3,0.15,0.02,0.58031,0.022243,0.33676,1.5
2415,3.5,5000000.0,6.69897,0.3,0.15,0.02,0.63515,0.025768,0.403416,1.5
2415,4.0,5000000.0,6.69897,0.3,0.15,0.02,0.68998,0.029191,0.476072,1.5
2415,4.5,5000000.0,6.69897,0.3,0.15,0.02,0.74481,0.032652,0.554742,1.5
2415,5.0,5000000.0,6.69897,0.3,0.15,0.02,0.79964,0.036804,0.639424,1.5
2415,5.5,5000000.0,6.69897,0.3,0.15,0.02,0.85447,0.041882,0.730119,1.5
2415,6.0,5000000.0,6.69897,0.3,0.15,0.02,0.9093,0.04528,0.826826,1.5
2415,6.5,5000000.0,6.69897,0.3,0.15,0.02,0.96413,0.050992,0.929547,1.5
2415,7.0,5000000.0,6.69897,0.3,0.15,0.02,1.01896,0.054862,1.038279,1.5
2415,7.5,5000000.0,6.69897,0.3,0.15,0.02,1.07379,0.060866,1.153025,1.5
